,Algtype,2_discrepancy_obtained,2_NumExamples,20_discrepancy_obtained,20_NumExamples,40_discrepancy_obtained,40_NumExamples,60_discrepancy_obtained,60_NumExamples,80_discrepancy_obtained,80_NumExamples,100_discrepancy_obtained,100_NumExamples,120_discrepancy_obtained,120_NumExamples,140_discrepancy_obtained,140_NumExamples,160_discrepancy_obtained,160_NumExamples,180_discrepancy_obtained,180_NumExamples,200_discrepancy_obtained,200_NumExamples,220_discrepancy_obtained,220_NumExamples,240_discrepancy_obtained,240_NumExamples,260_discrepancy_obtained,260_NumExamples,280_discrepancy_obtained,280_NumExamples,300_discrepancy_obtained,300_NumExamples,320_discrepancy_obtained,320_NumExamples,340_discrepancy_obtained,340_NumExamples,360_discrepancy_obtained,360_NumExamples,380_discrepancy_obtained,380_NumExamples,400_discrepancy_obtained,400_NumExamples
0,AWP,0.5473702033837015,0,0.41483830921605497,3557,0.3497389793194803,7691,0.2939260991299593,11641,0.2566266180407044,14444,0.21881160940176944,17640,0.18902455711899332,20012,0.15873653730463544,22990,0.13562154144933064,25316,0.12248222592258795,26722,0.10275287760673923,28917,0.09207977747167743,30321,0.08133446447084812,31870,0.07357988766035634,33033,0.06573694732421577,34411,0.057552405730222175,35952,0.05085552060419998,37229,0.04684722848566638,38046,0.042668536437953215,39063,0.03946724005961093,39778,0.037920771374960464,40122
1,EMPIRICAL,0.5473702033837015,0,0.4257934913004436,3557,0.3768879567923769,7691,0.32909309975228296,11641,0.29910707395562186,14444,0.27300346491274746,17640,0.2520845931635319,20012,0.2258857524622316,22990,0.20881435103712911,25316,0.19897312573971584,26722,0.1829511980267422,28917,0.17164667356489746,30321,0.16105923431444316,31870,0.15172416072321634,33033,0.1403682117557558,34411,0.13187101470543824,35952,0.12354462239977115,37229,0.11799659254211815,38046,0.11203897973689222,39063,0.10539588012485084,39778,0.1039127744559597,40122
2,UNIFORM,0.5473702033837015,0,0.4248078957121254,3557,0.3766632228147814,7691,0.33057506948877025,11641,0.3023427496276298,14444,0.27149098018360235,17640,0.2540688527391213,20012,0.2252048937875489,22990,0.20865958209572635,25316,0.19773891189828385,26722,0.1827861024532196,28917,0.1710931551066526,30321,0.1606415659555214,31870,0.1523235602422799,33033,0.1426349526631064,34411,0.13354372843456186,35952,0.1255570590636309,37229,0.11928876525802715,38046,0.11223568595015583,39063,0.10634191186670852,39778,0.10446156548439477,40122
3,WEIGHT,0.5473702033837015,0,0.42800228215720815,3557,0.37230208760703504,7691,0.3354830442028465,11641,0.3031552480680891,14444,0.2728213684341942,17640,0.2528638280927939,20012,0.22920649376802224,22990,0.2105144545375311,25316,0.1982154444146713,26722,0.18330071747041665,28917,0.17327903875052866,30321,0.16023679401314564,31870,0.151885021470373,33033,0.1434951003125901,34411,0.1342573154324884,35952,0.12611091695453375,37229,0.11935342290148868,38046,0.11134385242779796,39063,0.10893656240877306,39778,0.10491877627570992,40122
4,AWP,0.5473702033837015,0,0.4192517683047419,3175,0.35000094021874634,7672,0.30312889538041315,10827,0.25883550181874004,14242,0.2251720124787446,16967,0.1974070575249109,19410,0.16728073847389974,22043,0.13800910442590475,25066,0.12334452237704666,26614,0.1076624908152784,28478,0.09566727063433822,30054,0.08641448279133795,31284,0.07634499455412956,32966,0.06949744132325276,34247,0.06368397228724954,35292,0.057288111214511536,36328,0.05097693626928479,37492,0.04806363501679886,38256,0.04508940471992152,38947,0.04324526705055523,39414
5,EMPIRICAL,0.5473702033837015,0,0.4291442559109445,3175,0.3752446874219164,7672,0.3343329154161536,10827,0.30240349441570946,14242,0.277360445111484,16967,0.2563104048624933,19410,0.2314380066495003,22043,0.2112911228362299,25066,0.1990107718978934,26614,0.18396764020004527,28478,0.17320946430528922,30054,0.16134918174301488,31284,0.15062141518474673,32966,0.14476422698475608,34247,0.13463277839037266,35292,0.12868253028012666,36328,0.12196537376729465,37492,0.11609776509743196,38256,0.11278416624808894,38947,0.10775993134050936,39414
6,UNIFORM,0.5473702033837015,0,0.4279361513382733,3175,0.3769713165267926,7672,0.3355380066860469,10827,0.30026419664482434,14242,0.27721539827956143,16967,0.2551511577680005,19410,0.22910427437972525,22043,0.20990764909840287,25066,0.19853972908644976,26614,0.18392714549088016,28478,0.17305857418237255,30054,0.16369510966938094,31284,0.15078255495847034,32966,0.1433261116465239,34247,0.133464213720923,35292,0.1304932174342733,36328,0.12126861896309875,37492,0.11774006559707001,38256,0.1136580795331422,38947,0.10909034337255337,39414
7,WEIGHT,0.5473702033837015,0,0.4309149249709943,3175,0.3738604854484981,7672,0.3394466586327924,10827,0.3047349630148413,14242,0.27710846542161,16967,0.26018713537924365,19410,0.2345799858791473,22043,0.2121212637523581,25066,0.20179717762929086,26614,0.18525555620986148,28478,0.17287604471586646,30054,0.16703539331503345,31284,0.1527899939911104,32966,0.14465167568208476,34247,0.13846789770378176,35292,0.12992621074740482,36328,0.1239932105040916,37492,0.11829882741400292,38256,0.11369682185777745,38947,0.11036520378534756,39414
8,AWP,0.5473702033837015,0,0.4150734088310896,3414,0.3462617940495103,7890,0.2917937609215261,11758,0.2472484034531227,15095,0.21928698453294865,17177,0.18430349540599075,20434,0.1572913277658718,22891,0.1373904788556852,24977,0.121727213291816,26658,0.10829426237289436,28263,0.09197600946670847,30337,0.08077208585032455,31901,0.07321111936367099,33143,0.06705794413043382,34175,0.060731026863449535,35443,0.05597517773682225,36352,0.05099688439262983,37380,0.04627239742128262,38606,0.04326290475921472,39331,0.0394076406758036,40231
9,EMPIRICAL,0.5473702033837015,0,0.4268348866383872,3414,0.3756318420947216,7890,0.3287442213391049,11758,0.29894126132590343,15095,0.2749493016710821,17177,0.2503720706462414,20434,0.2277826656667709,22891,0.21220838815147844,24977,0.19976675136850192,26658,0.18856620711719496,28263,0.17148290610058808,30337,0.1579820793520625,31901,0.15076454099677053,33143,0.14365779164918596,34175,0.1351308176321226,35443,0.1292212232011096,36352,0.1217668435230151,37380,0.11463875722255715,38606,0.11112908061208912,39331,0.1031361268257082,40231
