,Algtype,2_discrepancy_obtained,2_NumExamples,3_discrepancy_obtained,3_NumExamples,6_discrepancy_obtained,6_NumExamples,9_discrepancy_obtained,9_NumExamples,12_discrepancy_obtained,12_NumExamples,15_discrepancy_obtained,15_NumExamples,18_discrepancy_obtained,18_NumExamples,21_discrepancy_obtained,21_NumExamples,24_discrepancy_obtained,24_NumExamples,27_discrepancy_obtained,27_NumExamples,30_discrepancy_obtained,30_NumExamples,33_discrepancy_obtained,33_NumExamples,36_discrepancy_obtained,36_NumExamples,39_discrepancy_obtained,39_NumExamples,42_discrepancy_obtained,42_NumExamples,45_discrepancy_obtained,45_NumExamples,48_discrepancy_obtained,48_NumExamples,51_discrepancy_obtained,51_NumExamples,54_discrepancy_obtained,54_NumExamples,57_discrepancy_obtained,57_NumExamples,60_discrepancy_obtained,60_NumExamples
0,AWP,0.5099340803984038,0,0.4763874017282215,141,0.4411190622530397,588,0.3241649267395648,1502,0.30943242340591604,2295,0.28799000073935616,3199,0.2645794943060509,4334,0.2333683344957433,5141,0.1928261948064129,6212,0.1675066253818558,6849,0.14429570749455115,7543,0.13177561872802662,8373,0.1162482928476846,9544,0.0957927929078662,11087,0.08268731200102285,11843,0.07178530151112733,13131,0.06477187065314444,14116,0.05151829009752134,18570,0.04971916663616627,19073,0.046219847061729005,21124,0.04510378079545068,21472
1,EMPIRICAL,0.5099340803984038,0,0.4770384043312406,141,0.4415926974619717,588,0.327693759639171,1502,0.3169397174214312,2295,0.2997244172996737,3199,0.2866239383689267,4334,0.2529048965584853,5141,0.22024302634565826,6212,0.19678045610369194,6849,0.1706472571730587,7543,0.1525650394269794,8373,0.1447424299325749,9544,0.13327343009777065,11087,0.11600727653951545,11843,0.10191485145415688,13131,0.09894466996393292,14116,0.08970218754043616,18570,0.0858394653744118,19073,0.07894118938260188,21124,0.07747282752300556,21472
2,UNIFORM,0.5099340803984038,0,0.4770305514223258,141,0.4415481285725581,588,0.3286151412458592,1502,0.3171505651767948,2295,0.3067294939999135,3199,0.2868814105032587,4334,0.2527018216685413,5141,0.22474207748558125,6212,0.19649486293841395,6849,0.17269678079421286,7543,0.16707325500096698,8373,0.14605578812699865,9544,0.131699035834164,11087,0.12349005186266845,11843,0.10274906475272563,13131,0.09794413278237812,14116,0.08653634895988144,18570,0.08429426998990447,19073,0.07895410545110232,21124,0.0802231549590025,21472
3,WEIGHT,0.5099340803984038,0,0.47666437948430895,141,0.445171234823714,588,0.327831081440546,1502,0.31791350457249795,2295,0.3040923369993961,3199,0.2902312313821665,4334,0.2795064589123089,5141,0.25225757736007826,6212,0.22037873991742946,6849,0.19679025328060148,7543,0.18311627498629754,8373,0.1712711333839243,9544,0.15197346710554854,11087,0.1400423820278332,11843,0.13653765932977882,13131,0.13421308393202155,14116,0.11947017911601285,18570,0.11551200882904945,19073,0.10172520876836602,21124,0.09475220156866926,21472
4,AWP,0.5099340803984038,0,0.475994327887085,170,0.4411165262779674,555,0.3244680365762842,1486,0.311994613693554,2070,0.28493571602230056,3496,0.2672075571961969,4161,0.23771903788292426,4735,0.19577609794700024,6218,0.16727808984770426,6804,0.14551831219621678,7327,0.132399927454166,8325,0.1121095165024862,9660,0.09757842001787112,10811,0.0845770521469048,11438,0.07194106494365725,12774,0.06616289661928347,13797,0.05475773586216656,16665,0.04997591184889469,18094,0.047020429908324037,19582,0.044175281393454655,21298
5,EMPIRICAL,0.5099340803984038,0,0.4765630927470468,170,0.4424078329239863,555,0.3277563260030231,1486,0.3180150684740369,2070,0.2999187493267301,3496,0.2841074466267691,4161,0.2552430721298092,4735,0.22269925870454974,6218,0.19643773469230605,6804,0.17210491382788531,7327,0.15919740751231395,8325,0.14340321908118914,9660,0.13041378531511466,10811,0.1185709387568376,11438,0.10574043510979246,12774,0.09895389233674423,13797,0.0906969700454708,16665,0.08746953152379383,18094,0.08369429993373087,19582,0.07650502461063649,21298
6,UNIFORM,0.5099340803984038,0,0.4766536268785042,170,0.44188259750120507,555,0.3278775338910104,1486,0.3187834455540702,2070,0.2979218187651497,3496,0.2834949546570854,4161,0.2546915203296153,4735,0.2231085338308886,6218,0.19777299815447275,6804,0.1720995190419226,7327,0.14913286751267374,8325,0.14365738906025435,9660,0.13709469290874324,10811,0.11668855732022505,11438,0.10472534829306256,12774,0.09910411622560013,13797,0.0913415141969292,16665,0.08635950317872274,18094,0.08351999280953479,19582,0.07815098099405103,21298
7,WEIGHT,0.5099340803984038,0,0.4763546733178282,170,0.4457280531349065,555,0.32812806623701485,1486,0.31919205223448666,2070,0.3027077468213205,3496,0.291473278698324,4161,0.28293493953602816,4735,0.2526090523345881,6218,0.222344955176345,6804,0.19886629223700286,7327,0.18157125664528131,8325,0.17022614856505236,9660,0.1517807875672008,10811,0.1416083962600296,11438,0.13629419361382636,12774,0.13616531378781602,13797,0.1264474555096029,16665,0.1161269004829169,18094,0.10387875532744764,19582,0.09658751437653623,21298
8,AWP,0.5099340803984038,0,0.4761088763599692,144,0.4408806949609976,585,0.32267010978684585,1645,0.30919074312395384,2304,0.2825039774368857,3663,0.2659195161927376,4172,0.235322799757588,4858,0.19478587424509905,5917,0.17183418089331434,6633,0.1431846766589552,7433,0.13129710949898504,8145,0.11401971091456076,9531,0.09456239026071796,10658,0.08623352938451148,11124,0.07330478599911733,12485,0.06462737087164988,14255,0.05575041628673584,16735,0.05046010449267424,19060,0.04810048325895222,20118,0.04572444885798013,20958
9,EMPIRICAL,0.5099340803984038,0,0.476970798989977,144,0.4417336679505712,585,0.3269722252037954,1645,0.3179015309801885,2304,0.2974205218811287,3663,0.28972130538793833,4172,0.2547046471185393,4858,0.2247642279989256,5917,0.1982070081957002,6633,0.17106648467965324,7433,0.16181113032748595,8145,0.1451762629517238,9531,0.13223160695986055,10658,0.11749922838358452,11124,0.10692093939477856,12485,0.09855330410123203,14255,0.09133653455726562,16735,0.08464775132774083,19060,0.08143511795364297,20118,0.07936945867508774,20958
