,Algtype,2_discrepancy_obtained,2_NumExamples,20_discrepancy_obtained,20_NumExamples,40_discrepancy_obtained,40_NumExamples,60_discrepancy_obtained,60_NumExamples,80_discrepancy_obtained,80_NumExamples,100_discrepancy_obtained,100_NumExamples,120_discrepancy_obtained,120_NumExamples,140_discrepancy_obtained,140_NumExamples,160_discrepancy_obtained,160_NumExamples,180_discrepancy_obtained,180_NumExamples,200_discrepancy_obtained,200_NumExamples,220_discrepancy_obtained,220_NumExamples,240_discrepancy_obtained,240_NumExamples,260_discrepancy_obtained,260_NumExamples,280_discrepancy_obtained,280_NumExamples,300_discrepancy_obtained,300_NumExamples,320_discrepancy_obtained,320_NumExamples,340_discrepancy_obtained,340_NumExamples,360_discrepancy_obtained,360_NumExamples,380_discrepancy_obtained,380_NumExamples,400_discrepancy_obtained,400_NumExamples
0,AWP,0.7355329255328183,0,0.6975965714707769,1456,0.6563728897229943,3017,0.6108203963318022,4705,0.5713168993674022,6235,0.5362380429570002,7545,0.4922904940031258,8997,0.4606543455389699,10193,0.4320729931123303,11223,0.4016732309835389,12380,0.36894467325167857,13622,0.34153663963803466,14582,0.3228112797212845,15238,0.30565103009862704,15938,0.27653547270991297,16939,0.26062266642500403,17560,0.2442047903643773,18170,0.22317175130428468,18901,0.21006400598193745,19459,0.1964214712353677,19916,0.18064960897081173,20527
1,EMPIRICAL,0.7355329255328183,0,0.6933772610908246,1456,0.6540133470900991,3017,0.6127726029733392,4705,0.5708092067179744,6235,0.5479386400163436,7545,0.5034656876381628,8997,0.4721548262643422,10193,0.4522568719414328,11223,0.4155738231288744,12380,0.3863976361238585,13622,0.3693908850220135,14582,0.34741629467421553,15238,0.3275666042389303,15938,0.30600470915997463,16939,0.2868603823565561,17560,0.2696658598732718,18170,0.2504214009084086,18901,0.2369580743172041,19459,0.2270848722566759,19916,0.2073969199588986,20527
2,UNIFORM,0.7355329255328183,0,0.6968779666412964,1456,0.6557933636675627,3017,0.6153026843147726,4705,0.5741328573829296,6235,0.544487018992242,7545,0.5078100607931489,8997,0.4754176110000548,10193,0.4491110762211519,11223,0.4228474059712714,12380,0.39278057873567535,13622,0.3633664507708447,14582,0.3424869475062318,15238,0.3290740178953089,15938,0.3127881212193223,16939,0.28401979555027984,17560,0.26952919497948546,18170,0.25785670663418475,18901,0.24864355360536103,19459,0.23385219788487416,19916,0.21500888160210851,20527
3,WEIGHT,0.7355329255328183,0,0.6961403115976244,1456,0.6533147643789301,3017,0.6094106371339988,4705,0.5693089098207903,6235,0.5381041433471626,7545,0.507568072531757,8997,0.4663492132104322,10193,0.4438379066104386,11223,0.4223616059094416,12380,0.3880498386615767,13622,0.3677263059520236,14582,0.3499628744458161,15238,0.3291362395222345,15938,0.29966264548853155,16939,0.294891996384429,17560,0.2827930373038405,18170,0.2593023502052628,18901,0.2416443560174975,19459,0.22721848920163984,19916,0.2169842364191308,20527
4,AWP,0.7355329255328183,0,0.7030112438891449,1325,0.6636590216022016,2970,0.6218595927922993,4497,0.5773431030850988,6160,0.5477304014599781,7305,0.5029600828984992,8898,0.4711151971427314,10036,0.4404764476099544,11133,0.4042006821489366,12419,0.36940710281474665,13593,0.3402260215970716,14524,0.3217434551719389,15257,0.3027162040346691,15988,0.2798261445559709,16784,0.2629747441962027,17487,0.23668257031894685,18302,0.22174543752752332,18877,0.20878769392166724,19383,0.1938956126321912,19939,0.1800770282279018,20424
5,EMPIRICAL,0.7355329255328183,0,0.700601047167057,1325,0.6640928938021561,2970,0.6156539199556365,4497,0.5740695528974056,6160,0.546230670730874,7305,0.5053551439268134,8898,0.4736108569535187,10036,0.4459907053683298,11133,0.4177214816001204,12419,0.3928452243978451,13593,0.36170004001335815,14524,0.34271796897503976,15257,0.32591608178003784,15988,0.3073274291945826,16784,0.2865050653146442,17487,0.26393098365600043,18302,0.2495982146707838,18877,0.2462303300035189,19383,0.224897452205677,19939,0.21758978711490545,20424
6,UNIFORM,0.7355329255328183,0,0.6973344213632834,1325,0.650709469684567,2970,0.6222373757490358,4497,0.5690253469987143,6160,0.5410044261398376,7305,0.5113597985243934,8898,0.4750011823134578,10036,0.4498417340212861,11133,0.4198729072884943,12419,0.3882918695456038,13593,0.36931918583197615,14524,0.3374592548099212,15257,0.3310091870024906,15988,0.3053355678344587,16784,0.29035896449631954,17487,0.2697254259860896,18302,0.2658618026839637,18877,0.2417147242331961,19383,0.232729161508634,19939,0.21383739738460614,20424
7,WEIGHT,0.7355329255328183,0,0.6995432030696356,1325,0.6552947840087533,2970,0.6179956017978924,4497,0.5736859592914492,6160,0.5433861702134529,7305,0.5087061520252719,8898,0.4733561474824394,10036,0.4469067682993175,11133,0.4194369268696263,12419,0.3926867582985795,13593,0.3725165961732277,14524,0.3531043107163621,15257,0.3300598397745993,15988,0.3051342013428611,16784,0.290562266690156,17487,0.2750529118924633,18302,0.25596683887392,18877,0.24380139080035795,19383,0.2282906452287221,19939,0.2107294759682026,20424
8,AWP,0.7355329255328183,0,0.6914429433555404,1476,0.6462133221703874,3208,0.6078194904326547,4735,0.5661869048223184,6270,0.5358148460023499,7491,0.49580524999378295,8840,0.4613188528648004,10086,0.42953740873071145,11225,0.3975321797110412,12398,0.3683760691129674,13479,0.3439342155489002,14329,0.3176337146001832,15243,0.29965086575340216,15927,0.2749527867696843,16813,0.2550187184903633,17567,0.2385894881727851,18117,0.2200516500615695,18798,0.2013572221206547,19539,0.19039232262911104,20008,0.17425767671427955,20640
9,EMPIRICAL,0.7355329255328183,0,0.6968628501517315,1476,0.6479726155272882,3208,0.6173946049011255,4735,0.57440630609564,6270,0.5457948853184306,7491,0.5140439589673047,8840,0.4787633895290337,10086,0.446890406279754,11225,0.4227317128767704,12398,0.3861741037115083,13479,0.3719961879518765,14329,0.33946876941123266,15243,0.3377115425262657,15927,0.3143533685557437,16813,0.2884755591712588,17567,0.2772463277760805,18117,0.25997160212873144,18798,0.24137195218793944,19539,0.225294652518006,20008,0.2121338875588996,20640
10,UNIFORM,0.7355329255328183,0,0.6964581786577188,1476,0.6481931958640255,3208,0.6143445012693707,4735,0.5767751522264479,6270,0.5427117536065912,7491,0.5019038203066304,8840,0.4782820331763042,10086,0.4451602033990107,11225,0.4194846130345137,12398,0.39698992504133457,13479,0.3638594965925255,14329,0.34499870373415176,15243,0.3250261439741131,15927,0.30528675057758475,16813,0.286836005956746,17567,0.2684240987944363,18117,0.2573565425173955,18798,0.242784898448409,19539,0.22686507502215064,20008,0.2105619437715942,20640
11,WEIGHT,0.7355329255328183,0,0.6946951016796958,1476,0.6503985791431306,3208,0.6166748890612977,4735,0.572069835377818,6270,0.5425734813556874,7491,0.5057100208647,8840,0.4734332496612753,10086,0.4431990924856762,11225,0.41898598111594026,12398,0.39216377168485744,13479,0.37681395244504295,14329,0.34388611919214984,15243,0.3363456934061597,15927,0.3121140179810089,16813,0.29096534674803143,17567,0.2674159908574213,18117,0.2566400490769767,18798,0.23671382525676626,19539,0.2270738269356493,20008,0.20938417246104826,20640
