,Algtype,2_discrepancy_obtained,2_NumExamples,20_discrepancy_obtained,20_NumExamples,40_discrepancy_obtained,40_NumExamples,60_discrepancy_obtained,60_NumExamples,80_discrepancy_obtained,80_NumExamples,100_discrepancy_obtained,100_NumExamples,120_discrepancy_obtained,120_NumExamples,140_discrepancy_obtained,140_NumExamples,160_discrepancy_obtained,160_NumExamples,180_discrepancy_obtained,180_NumExamples,200_discrepancy_obtained,200_NumExamples,220_discrepancy_obtained,220_NumExamples,240_discrepancy_obtained,240_NumExamples,260_discrepancy_obtained,260_NumExamples,280_discrepancy_obtained,280_NumExamples,300_discrepancy_obtained,300_NumExamples,320_discrepancy_obtained,320_NumExamples,340_discrepancy_obtained,340_NumExamples,360_discrepancy_obtained,360_NumExamples,380_discrepancy_obtained,380_NumExamples,400_discrepancy_obtained,400_NumExamples
0,AWP,0.730545326231807,0,0.6658221789551496,1552,0.6165403622416561,3166,0.5520676084872254,5292,0.5155477617887662,6537,0.4637792592663352,8154,0.43739403759107376,9189,0.4049071006037957,10368,0.3733453809719225,11648,0.34750641720575104,12765,0.3236433844639472,13706,0.3022446237642963,14558,0.2808484920666243,15568,0.2622508684053194,16340,0.2421176717491877,17112,0.227761700005607,17730,0.20587049018950104,18617,0.1951918385562064,19154,0.18697358038644787,19513,0.17939673989594165,19851,0.16902575872207473,20281
1,EMPIRICAL,0.730545326231807,0,0.6649870917370851,1552,0.6259445710375098,3166,0.5690345740879723,5292,0.5338541947630628,6537,0.4782187327414569,8154,0.4528375062713965,9189,0.4260564621027722,10368,0.3898372086119769,11648,0.36679367828309656,12765,0.339579445559258,13706,0.3310970993794312,14558,0.30144290925817424,15568,0.2817397156186349,16340,0.27033969131526553,17112,0.2561938426000454,17730,0.23269354264616285,18617,0.2191468265583532,19154,0.21738697677296973,19513,0.19954094337192224,19851,0.1990988343458452,20281
2,UNIFORM,0.730545326231807,0,0.669073295940463,1552,0.6231006003604171,3166,0.5727566106021666,5292,0.5308819546350582,6537,0.47489187875946604,8154,0.4514044227678326,9189,0.4286763204595688,10368,0.3984535952033379,11648,0.36846567794361335,12765,0.3457191567018513,13706,0.32622027566842376,14558,0.308106282177818,15568,0.28508430833829673,16340,0.2706107191057149,17112,0.25003710145013724,17730,0.23447773515290546,18617,0.22431303032765984,19154,0.21000246172550696,19513,0.21151083920758174,19851,0.20176921440416964,20281
3,WEIGHT,0.730545326231807,0,0.6640304630950093,1552,0.6242464863825467,3166,0.5570957097622048,5292,0.5195498826722006,6537,0.4808089169980892,8154,0.4448494080556666,9189,0.4339080799571992,10368,0.3964111652149199,11648,0.3624348461669567,12765,0.3409797264419213,13706,0.33159975014948545,14558,0.3063777862120219,15568,0.2870222980517264,16340,0.27035892311836274,17112,0.2510665033542975,17730,0.22856930730449426,18617,0.21728247423979194,19154,0.2137006363724029,19513,0.21051993419109924,19851,0.1944667445929046,20281
4,AWP,0.730545326231807,0,0.6669173484647385,1492,0.6144029636920004,3234,0.5660611930624591,4892,0.5155017165806144,6647,0.4782474816334873,7830,0.44819570288142896,8953,0.4081753912312823,10415,0.3778865205011991,11572,0.35058247319051106,12770,0.32617151557836754,13708,0.3024265853966963,14616,0.2770501666105677,15551,0.2613968979137787,16243,0.2413136932445005,17080,0.2254871080060484,17826,0.20479337586150848,18691,0.1945169511044256,19229,0.1843456912329976,19683,0.17465337275439768,20101,0.1633625571442435,20631
5,EMPIRICAL,0.730545326231807,0,0.6677614945317971,1492,0.6261601618489363,3234,0.5725358681406935,4892,0.5330300185917367,6647,0.4869034958391378,7830,0.4658613389244216,8953,0.42498430260783376,10415,0.3952159664765959,11572,0.3755549973355477,12770,0.35192109219620393,13708,0.3197834309218418,14616,0.3020032377323575,15551,0.29475533861086106,16243,0.268847063646874,17080,0.2625893574663762,17826,0.2383750572897265,18691,0.22006114868795928,19229,0.2070198611877306,19683,0.20293567605019025,20101,0.18926836098208324,20631
6,UNIFORM,0.730545326231807,0,0.6691802411066126,1492,0.6231846476448799,3234,0.5786516286191687,4892,0.5323287082793475,6647,0.4838089890135509,7830,0.4676236091409472,8953,0.42555137174199786,10415,0.4004989324319058,11572,0.3624425813497241,12770,0.3475504390648099,13708,0.3223207591763521,14616,0.30849080995624445,15551,0.28129443912059665,16243,0.2726821026094153,17080,0.2556091653783512,17826,0.2332833957451493,18691,0.2202322954944681,19229,0.2115948636892006,19683,0.20058104306089988,20101,0.1861603160197053,20631
7,WEIGHT,0.730545326231807,0,0.6657607690905599,1492,0.6160627717181729,3234,0.5635245359154178,4892,0.5129998292521288,6647,0.4901510663757752,7830,0.4548782343507644,8953,0.4205710415286852,10415,0.3916741512977324,11572,0.3627630211553854,12770,0.3458993382252454,13708,0.32097816696559395,14616,0.3078070647028241,15551,0.28960265636843235,16243,0.2717001283912984,17080,0.2547745640732426,17826,0.22896850992874626,18691,0.2226111165494214,19229,0.2146188313583716,19683,0.19781196049739846,20101,0.19415883564122646,20631
8,AWP,0.730545326231807,0,0.6682346433548143,1432,0.6115143846316295,3265,0.5550271546307135,5198,0.5104744943267702,6555,0.4664079804289692,8015,0.4273646835076117,9346,0.3980825547003589,10524,0.3691404817932645,11712,0.3371287533970124,12890,0.3108053188323851,14023,0.2961045345162099,14658,0.2741633210379959,15521,0.2546749687106702,16332,0.2367743578596474,17099,0.21821957515457494,17898,0.2054841571950982,18460,0.1916529782199436,19038,0.17885081921148166,19529,0.16805982853595572,19932,0.1584818711931528,20391
9,EMPIRICAL,0.730545326231807,0,0.6720896177058403,1432,0.6235569634351936,3265,0.5731070286383624,5198,0.5325383418460368,6555,0.4881652964370179,8015,0.4564528136738615,9346,0.4231128200275854,10524,0.3892038562851142,11712,0.3690053875128429,12890,0.3404656278960411,14023,0.3195662686856409,14658,0.3070358775259482,15521,0.28541498554568057,16332,0.2685869515852511,17099,0.2479607335389136,17898,0.2374918689468768,18460,0.226258314649588,19038,0.21470447032408552,19529,0.1993471181100281,19932,0.19974796806755896,20391
