,Algtype,2_discrepancy_obtained,2_NumExamples,3_discrepancy_obtained,3_NumExamples,6_discrepancy_obtained,6_NumExamples,9_discrepancy_obtained,9_NumExamples,12_discrepancy_obtained,12_NumExamples,15_discrepancy_obtained,15_NumExamples,18_discrepancy_obtained,18_NumExamples,21_discrepancy_obtained,21_NumExamples,24_discrepancy_obtained,24_NumExamples,27_discrepancy_obtained,27_NumExamples,30_discrepancy_obtained,30_NumExamples,33_discrepancy_obtained,33_NumExamples,36_discrepancy_obtained,36_NumExamples,39_discrepancy_obtained,39_NumExamples,42_discrepancy_obtained,42_NumExamples,45_discrepancy_obtained,45_NumExamples,48_discrepancy_obtained,48_NumExamples,51_discrepancy_obtained,51_NumExamples,54_discrepancy_obtained,54_NumExamples,57_discrepancy_obtained,57_NumExamples,60_discrepancy_obtained,60_NumExamples
0,AWP,0.5626357819303739,0,0.4774498264599818,115,0.4308615527728805,585,0.2049778569783625,1067,0.18143503112824333,2221,0.16073729490963856,3281,0.13353025242331082,4276,0.10532494954418148,5289,0.08514995120953943,8718,0.07054835242570802,9430,0.06775114642908332,9916,0.05704201477400664,11515,0.0478241288869996,16297,0.04308616454814527,18871,0.041648161691363136,20092,0.03915306302263445,22519,0.0377444963193931,23563,0.036014469295248784,24924,0.0350367416611599,25209,0.03418043618583737,25476,0.033450601938949304,25609
1,EMPIRICAL,0.5626357819303739,0,0.4780738027155558,115,0.43356769287306895,585,0.20768340127970605,1067,0.1961263456812516,2221,0.18383579939410846,3281,0.15376022340845044,4276,0.13025272218952186,5289,0.09577811273139836,8718,0.09360802098625982,9430,0.08072566292469162,9916,0.0745197376993534,11515,0.06535222453995042,16297,0.057115016954104064,18871,0.05555639675304791,20092,0.049566418761112216,22519,0.047020374431109284,23563,0.04497931629757687,24924,0.04241968255368354,25209,0.04256076309714605,25476,0.04407000601990065,25609
2,UNIFORM,0.5626357819303739,0,0.4776743804067796,115,0.4332710068592279,585,0.20816877196591832,1067,0.1971546446527877,2221,0.18456062088497505,3281,0.15291763562396585,4276,0.13075690091804384,5289,0.0959996199178344,8718,0.09319569533652128,9430,0.07952685604613928,9916,0.07574360203398646,11515,0.06647800318268632,16297,0.05790420360935133,18871,0.0525794541158546,20092,0.05289628543000992,22519,0.04918138025268158,23563,0.044385589984608655,24924,0.0443643381690769,25209,0.04227149315818017,25476,0.04395870722651592,25609
3,WEIGHT,0.5626357819303739,0,0.5212987228477513,115,0.433204637751327,585,0.20731509416930372,1067,0.19931854702484908,2221,0.19141143697835755,3281,0.18768986598094745,4276,0.17312035134716425,5289,0.1608394453811282,8718,0.14158659543046392,9430,0.14103008432988304,9916,0.13366949359777902,11515,0.10469178263096343,16297,0.09803589679237147,18871,0.08748503391473594,20092,0.08690162029308643,22519,0.08318119149800776,23563,0.07060411253086711,24924,0.06409609627299913,25209,0.05471018011793933,25476,0.05356686357388318,25609
4,AWP,0.5626357819303739,0,0.477771440910053,98,0.4314565255090695,562,0.2039850693739204,1151,0.17982647112860936,2408,0.16006268165231805,3305,0.13033434135158908,4215,0.10496017022300834,5423,0.07853084843525528,8422,0.07137564824745156,9438,0.06592495430777112,9924,0.059599532055165376,11331,0.04827217253517474,16278,0.043734731483052416,18645,0.041567281216588765,19927,0.040281751331677405,21765,0.03879894107264235,23086,0.0373200479983699,24455,0.03606381820565064,24781,0.034096632126795264,25581,0.03314709404014336,25772
5,EMPIRICAL,0.5626357819303739,0,0.4778694175524744,98,0.4335857055716489,562,0.20752918392073805,1151,0.1968359861537872,2408,0.1843228986958287,3305,0.15433279294119784,4215,0.13112833989051284,5423,0.09798571853083364,8422,0.08267840614873269,9438,0.08019104197540053,9924,0.07509501096447657,11331,0.06534588931266054,16278,0.05786298195599216,18645,0.05536057325139054,19927,0.051943157865329465,21765,0.04860744044409532,23086,0.04449681277818845,24455,0.0462625724693305,24781,0.0431007639515197,25581,0.04221127779138556,25772
6,UNIFORM,0.5626357819303739,0,0.4778858339553427,98,0.43341446969314,562,0.20663134123100968,1151,0.19611786754227045,2408,0.18464270435274588,3305,0.17034806444153208,4215,0.1308953699430221,5423,0.10616775590621856,8422,0.080929671108477,9438,0.07841312040118091,9924,0.07236052993615652,11331,0.06487094420146658,16278,0.06019197828026434,18645,0.0560826922587041,19927,0.04988784272936142,21765,0.048545943038949865,23086,0.04598483042052768,24455,0.04482724904641562,24781,0.04438933161231011,25581,0.04351471989033776,25772
7,WEIGHT,0.5626357819303739,0,0.5214274034430038,98,0.4337812566694139,562,0.20771879800823603,1151,0.19780202640451372,2408,0.1921521584762742,3305,0.1888668896905453,4215,0.17330974461096055,5423,0.16183320494818376,8422,0.14303239690219913,9438,0.14029584331442446,9924,0.13434061534943326,11331,0.10486787036468903,16278,0.09942472863278504,18645,0.09155693438558614,19927,0.08630956739873165,21765,0.08361742199589915,23086,0.07167327593920138,24455,0.06478107038278515,24781,0.05434914532446665,25581,0.05691001244431454,25772
8,AWP,0.5626357819303739,0,0.4772692585749684,132,0.4314190423081932,550,0.2027294613811549,1172,0.18022316628945925,2282,0.15608020910510165,3642,0.12392257009755102,4887,0.10275266486108532,5458,0.07865677606737755,8451,0.06974305798885932,9734,0.06510449051688577,9905,0.05687659096439649,12137,0.0492221440252374,15872,0.04312510094892726,18886,0.042104101652065816,20115,0.040044228629905664,21939,0.038079702639672364,24297,0.0364568166645536,24785,0.03600159595620535,24923,0.034719302725868845,25522,0.0337819066292749,25678
9,EMPIRICAL,0.5626357819303739,0,0.47807937378267695,132,0.4336572052260801,550,0.20722339985324909,1172,0.19708653007024649,2282,0.18289159577331765,3642,0.15248983949431688,4887,0.12905648677222795,5458,0.10642829008658364,8451,0.0836307188127087,9734,0.0789376188814414,9905,0.07426216171592985,12137,0.06462121465071025,15872,0.05844417267255276,18886,0.0561149373331272,20115,0.0502696314102983,21939,0.04659703826848502,24297,0.04496675194987639,24785,0.04455494531543837,24923,0.043932076263426836,25522,0.04260015601250458,25678
