,Algtype,2_discrepancy_obtained,2_NumExamples,3_discrepancy_obtained,3_NumExamples,6_discrepancy_obtained,6_NumExamples,9_discrepancy_obtained,9_NumExamples,12_discrepancy_obtained,12_NumExamples,15_discrepancy_obtained,15_NumExamples,18_discrepancy_obtained,18_NumExamples,21_discrepancy_obtained,21_NumExamples,24_discrepancy_obtained,24_NumExamples,27_discrepancy_obtained,27_NumExamples,30_discrepancy_obtained,30_NumExamples,33_discrepancy_obtained,33_NumExamples,36_discrepancy_obtained,36_NumExamples,39_discrepancy_obtained,39_NumExamples,42_discrepancy_obtained,42_NumExamples,45_discrepancy_obtained,45_NumExamples,48_discrepancy_obtained,48_NumExamples,51_discrepancy_obtained,51_NumExamples,54_discrepancy_obtained,54_NumExamples,57_discrepancy_obtained,57_NumExamples,60_discrepancy_obtained,60_NumExamples
0,AWP,0.2875507026614266,0,0.2267671036908185,488,0.17671244738277328,2543,0.1430873952040624,4757,0.1271379974217795,6148,0.10212505274424798,7817,0.08438794948536818,10315,0.07399142028734032,11219,0.06209347440203069,12166,0.054694449555747066,12888,0.04934863843362558,13465,0.03924117710139388,14347,0.035322914148511214,15962,0.028823790707177024,17749,0.026529905638912797,19072,0.02581125773248725,19943,0.02419517224840988,22804,0.024041706543774112,23063,0.023169392670038192,24651,0.022827618781174223,25479,0.021624192083184324,26603
1,EMPIRICAL,0.2875507026614266,0,0.2290671108264606,488,0.1876552476675124,2543,0.16666484219469066,4757,0.15923239341313866,6148,0.1425524670887147,7817,0.13202593588669148,10315,0.12163670799073101,11219,0.10038625660001044,12166,0.092932222391104,12888,0.08840970838076509,13465,0.0755591087708801,14347,0.06413057777907327,15962,0.05304265667997728,17749,0.04869873452032178,19072,0.04647183135629938,19943,0.04271365169805202,22804,0.04280029307613697,23063,0.038575082699667564,24651,0.036943927507797666,25479,0.035812120171714555,26603
2,UNIFORM,0.2875507026614266,0,0.22913130625291644,488,0.18783757665576647,2543,0.16581022108206253,4757,0.15822440717615574,6148,0.14135874880835825,7817,0.13020665168237794,10315,0.1217857615490054,11219,0.10834115860144633,12166,0.09696355434084784,12888,0.08658219879967416,13465,0.07600061031180858,14347,0.060629390878616435,15962,0.053116080597361316,17749,0.0492394933200973,19072,0.048536894328712665,19943,0.041594589928703435,22804,0.040297835369537884,23063,0.03932718636429183,24651,0.037069703366640575,25479,0.036082534852007735,26603
3,WEIGHT,0.2875507026614266,0,0.22884438733206025,488,0.19283098150078126,2543,0.18266235497025413,4757,0.17044541367815474,6148,0.1583719551723727,7817,0.1398370742940538,10315,0.12243672369251085,11219,0.11284474762354656,12166,0.09999628441849982,12888,0.08912099681629955,13465,0.08442086501433664,14347,0.07729612091293875,15962,0.06142454482144227,17749,0.05870589171278024,19072,0.057629536405094765,19943,0.05552649894366578,22804,0.05249529987774768,23063,0.051119411109411136,24651,0.05072925377660845,25479,0.04783436741098526,26603
4,AWP,0.2875507026614266,0,0.2257387086826217,574,0.17495238106980315,2854,0.14211143799015152,4924,0.12383872166690513,6592,0.09588802559554556,8667,0.08058618919803423,10920,0.07050059591815891,11482,0.061556024775624524,12384,0.05460812646758532,13155,0.048366521338537465,13516,0.037747463012681434,14615,0.03423746088522483,16132,0.028654923572661976,17423,0.02625699748355969,18979,0.025124138573424742,19680,0.02298093058371865,22800,0.02177595718515321,24529,0.021221405630990127,25515,0.019826610590831725,26980,0.019517249502612324,27361
5,EMPIRICAL,0.2875507026614266,0,0.22880480473593506,574,0.18712629667232816,2854,0.16614518979569431,4924,0.1564741636621119,6592,0.13890786562414725,8667,0.12866362102888038,10920,0.12123559415133475,11482,0.09967744709257174,12384,0.092485183996024,13155,0.08711977880771266,13516,0.07611859532702123,14615,0.060283323104545476,16132,0.0530497537112393,17423,0.051009323294508635,18979,0.047684742331257315,19680,0.04234028445671893,22800,0.040140460833282,24529,0.03724642371297494,25515,0.03519177417145227,26980,0.03265552502429441,27361
6,UNIFORM,0.2875507026614266,0,0.2288784960457038,574,0.2092287799666987,2854,0.1655369099750651,4924,0.15668753428944215,6592,0.14092379725723736,8667,0.1289443310557911,10920,0.12117828901259778,11482,0.1060574138409524,12384,0.09329002933467406,13155,0.08464988011391701,13516,0.07297666142097804,14615,0.059812777577704875,16132,0.05457593769231372,17423,0.05097718819825452,18979,0.04855739295445545,19680,0.0423886634978386,22800,0.04143276810144643,24529,0.03899607065389666,25515,0.03453250835936511,26980,0.03366335349841075,27361
7,WEIGHT,0.2875507026614266,0,0.2288238601149964,574,0.19184498201909167,2854,0.1829108642407065,4924,0.16897247991351094,6592,0.15499895311115444,8667,0.1378422139729588,10920,0.1214888934589366,11482,0.11086373731839096,12384,0.0987499880695842,13155,0.08900652215138838,13516,0.08348582629401277,14615,0.07520141183880051,16132,0.06183356933728688,17423,0.060232995438499776,18979,0.058800878127939465,19680,0.05538729401623524,22800,0.05158133052996088,24529,0.04895453045393202,25515,0.04688059002757679,26980,0.04577395300282834,27361
8,AWP,0.2875507026614266,0,0.2262014231707373,552,0.1884126548778663,3193,0.14544330621158402,4661,0.12500511123349414,6542,0.10194505372831172,8053,0.08348132265283673,10483,0.07396436658533545,11310,0.06425285427014996,11859,0.05706701256071513,12792,0.04793700216636142,13419,0.03904474036342647,14161,0.032728875086741764,16730,0.028626569621052964,17544,0.027164747132907053,18718,0.02546208914365767,19403,0.024400349596031608,20718,0.02246766851992487,24480,0.02208588072856617,25052,0.02162716988790105,25939,0.020806602585407605,27237
9,EMPIRICAL,0.2875507026614266,0,0.2288584505635524,552,0.1855264163688734,3193,0.1662873004258007,4661,0.1554043497361883,6542,0.14067102343920054,8053,0.1302183823160228,10483,0.12125085544899485,11310,0.10177627299580028,11859,0.09603587872355912,12792,0.08825856034710118,13419,0.07562810204423559,14161,0.059188741496184666,16730,0.05377101725169914,17544,0.05052333996624087,18718,0.04858591715776032,19403,0.046675103844795764,20718,0.041628504412365576,24480,0.038939615331324236,25052,0.0360940158474537,25939,0.03372154524731034,27237
10,UNIFORM,0.2875507026614266,0,0.228729166070155,552,0.18631056311800148,3193,0.16757359837042216,4661,0.15711259056006158,6542,0.1419098103382085,8053,0.12604508115534135,10483,0.11393325523723405,11310,0.10194696529766613,11859,0.1017878145072904,12792,0.0823041615318513,13419,0.07401751804172713,14161,0.05953031656340053,16730,0.05448815426287852,17544,0.049777445270234505,18718,0.04814884829243205,19403,0.04552395983333095,20718,0.04094239501121566,24480,0.039051823712536016,25052,0.03666349768159608,25939,0.032549800674178266,27237
11,WEIGHT,0.2875507026614266,0,0.22890096022529705,552,0.1904613483368213,3193,0.18327222702243653,4661,0.16821825877902333,6542,0.1573812927647859,8053,0.13921915637024526,10483,0.12180820435036792,11310,0.11210265618096968,11859,0.09980537459881184,12792,0.09013040882270118,13419,0.08439445557550677,14161,0.07464864975600333,16730,0.06367756802485826,17544,0.06124949871094534,18718,0.06018618757049458,19403,0.05744924124442932,20718,0.050449758197084436,24480,0.05134404210124895,25052,0.04916642065910416,25939,0.04551482306021526,27237
12,AWP,0.2875507026614266,0,0.225973197323871,564,0.19462783360371005,2580,0.13910338401206546,5256,0.12503573274780974,6590,0.10156382041477884,8060,0.0800790024538059,10916,0.07157271439504974,11734,0.06175834308631738,12308,0.05543810552499098,13187,0.048446833365112366,13683,0.037939486948643776,14550,0.034168575151196395,16527,0.02902895508063164,17523,0.02735474546949423,18853,0.025526619833722043,19483,0.024892204485959444,20207,0.02271819134608391,24407,0.02223931229774092,25604,0.021642303313790537,26652,0.02092197394765217,27305
13,EMPIRICAL,0.2875507026614266,0,0.22892471734133035,564,0.1873193778364876,2580,0.1651214319096946,5256,0.154379656085658,6590,0.14118567346153266,8060,0.12927610603640796,10916,0.1203744456117852,11734,0.10633586325406333,12308,0.09419388043258678,13187,0.08708826072047468,13683,0.07507596442493518,14550,0.06146329234558535,16527,0.05401486878705102,17523,0.04999433441415238,18853,0.05045637314159235,19483,0.045588805753294936,20207,0.03950499288698494,24407,0.03671770513866402,25604,0.03608809994806258,26652,0.03323012381801114,27305
14,UNIFORM,0.2875507026614266,0,0.228806174541862,564,0.1882314936750946,2580,0.16547551125654614,5256,0.15746125972550673,6590,0.1418016527591203,8060,0.1284366883477968,10916,0.11298306149640155,11734,0.10693639373123548,12308,0.09088034592690496,13187,0.08743963176847523,13683,0.07563103737727511,14550,0.06142832566685812,16527,0.05534460540005949,17523,0.0511080039522676,18853,0.04701638822707401,19483,0.04618112312745064,20207,0.04018733261706495,24407,0.03930515624419291,25604,0.03661020733511823,26652,0.035419174792685096,27305
15,WEIGHT,0.2875507026614266,0,0.2287278645776893,564,0.19286500765702053,2580,0.18087970125339609,5256,0.16886036109725644,6590,0.1566017425619428,8060,0.13626096827788414,10916,0.12009965752367605,11734,0.1120673029057703,12308,0.0993285035628906,13187,0.08796360064057047,13683,0.0833717947296328,14550,0.07473783247192628,16527,0.06268269008343293,17523,0.059869971794301015,18853,0.0602315512972836,19483,0.059314420364500936,20207,0.05184132719160056,24407,0.0490328224962441,25604,0.04935736876093732,26652,0.04524300415420962,27305
16,AWP,0.2875507026614266,0,0.22602418280830744,583,0.17679305826573585,2581,0.14635236346791955,4434,0.12678674445327429,6296,0.10189699817017674,7867,0.08267097911203146,10422,0.06948104497323677,11579,0.0624262739856873,12118,0.05688916648775307,12813,0.04801848319497428,13507,0.039067080966862414,14269,0.03491845568829579,16068,0.028977571148531743,17882,0.02729247637785082,18673,0.025985957749315114,19620,0.024482664812747617,21359,0.0221033505906502,24065,0.021010282544789448,26085,0.020138862609251768,27033,0.019236852925847432,27340
17,EMPIRICAL,0.2875507026614266,0,0.2287476919435177,583,0.1879279896104804,2581,0.16809914859331335,4434,0.1576555399846186,6296,0.14116435089225224,7867,0.13056135489540785,10422,0.12053400762587314,11579,0.10082474270992736,12118,0.09493356586482486,12813,0.08701426026585565,13507,0.07349087923498439,14269,0.06108797187631356,16068,0.0541412988358548,17882,0.0500304782953482,18673,0.04706055377018086,19620,0.04532250045763872,21359,0.041020024837987966,24065,0.03738016434648393,26085,0.03665357383451537,27033,0.03413816923025507,27340
18,UNIFORM,0.2875507026614266,0,0.2289034276862124,583,0.18734480574945475,2581,0.16654445217383382,4434,0.15633213962066386,6296,0.14192248375620314,7867,0.13158878776265528,10422,0.11256335271652107,11579,0.10872712306825803,12118,0.0938446652626804,12813,0.0872250809972764,13507,0.07683382709901672,14269,0.05953383762226485,16068,0.0534323366969749,17882,0.05084183597297886,18673,0.04848724776958716,19620,0.04474459130384232,21359,0.04023254805850498,24065,0.03692045577727248,26085,0.03493080042990319,27033,0.03288067781859789,27340
19,WEIGHT,0.2875507026614266,0,0.2289233946972714,583,0.19314217300211964,2581,0.18370444680360856,4434,0.1688414600763309,6296,0.1576259929585061,7867,0.13874095429741948,10422,0.121099208003338,11579,0.1127935645118354,12118,0.1000455689306458,12813,0.08792789456479412,13507,0.08245576375370077,14269,0.07694785578015828,16068,0.06138320872209613,17882,0.06118206239406774,18673,0.05939510420008659,19620,0.05787411085329865,21359,0.05207655476985554,24065,0.049664311168188036,26085,0.04607109982956952,27033,0.04501125751722266,27340
20,AWP,0.2875507026614266,0,0.2257339840444198,587,0.17389521853013326,2820,0.14402047499685694,4864,0.12735539441581922,6375,0.1017944842952486,8009,0.08511450153466807,10056,0.06905567882092442,11624,0.06076680341749927,12465,0.05627330411536337,12963,0.04752170785223423,13752,0.03746846368942319,14609,0.03181967758204088,17423,0.02775078540212399,18085,0.026090861983329244,19227,0.02443302394972957,20012,0.022572804322799917,23642,0.021829480586600367,25062,0.021602276090183517,25689,0.02073663578362766,26878,0.019971254595519176,27390
21,EMPIRICAL,0.2875507026614266,0,0.2287470711187585,587,0.18679976692034508,2820,0.1664975363216621,4864,0.15735873800495406,6375,0.14207566680585765,8009,0.1321171685160877,10056,0.11703020612340324,11624,0.10007418020963756,12465,0.09471846816371304,12963,0.08679845601667496,13752,0.07529482181544084,14609,0.0592895090727302,17423,0.05339220545714315,18085,0.04938430158742259,19227,0.047520189277366516,20012,0.04222450861882016,23642,0.04046371913889723,25062,0.037911434933044566,25689,0.03583801502479197,26878,0.033306551801234444,27390
22,UNIFORM,0.2875507026614266,0,0.22889256536264144,587,0.18640558962205772,2820,0.16616228636029215,4864,0.15827530092696912,6375,0.14212955522114734,8009,0.12906729295446548,10056,0.11769650551072325,11624,0.10065458252957153,12465,0.09453948145157401,12963,0.08651107129151356,13752,0.0725134754846313,14609,0.0616948001818719,17423,0.05344662782607047,18085,0.0489497838755354,19227,0.0482277888423289,20012,0.04274985181026419,23642,0.03896787488187633,25062,0.037227210769328466,25689,0.03563046241826938,26878,0.033740681686238144,27390
23,WEIGHT,0.2875507026614266,0,0.22864394120501785,587,0.1923881941348837,2820,0.1821820901971607,4864,0.16973309367665204,6375,0.15715848460908285,8009,0.13986142858875725,10056,0.12027624078900985,11624,0.11155723827924012,12465,0.09967788743713303,12963,0.08820847351462417,13752,0.0836089592167101,14609,0.0733156926541945,17423,0.06188220442102516,18085,0.0597422658114238,19227,0.05857861116949317,20012,0.054031046220020335,23642,0.05102020856554712,25062,0.04956077818744257,25689,0.048528370267627435,26878,0.044712578932047504,27390
