,Algtype,2_discrepancy_obtained,2_NumExamples,3_discrepancy_obtained,3_NumExamples,6_discrepancy_obtained,6_NumExamples,9_discrepancy_obtained,9_NumExamples,12_discrepancy_obtained,12_NumExamples,15_discrepancy_obtained,15_NumExamples,18_discrepancy_obtained,18_NumExamples,21_discrepancy_obtained,21_NumExamples,24_discrepancy_obtained,24_NumExamples,27_discrepancy_obtained,27_NumExamples,30_discrepancy_obtained,30_NumExamples,33_discrepancy_obtained,33_NumExamples,36_discrepancy_obtained,36_NumExamples,39_discrepancy_obtained,39_NumExamples,42_discrepancy_obtained,42_NumExamples,45_discrepancy_obtained,45_NumExamples,48_discrepancy_obtained,48_NumExamples,51_discrepancy_obtained,51_NumExamples,54_discrepancy_obtained,54_NumExamples,57_discrepancy_obtained,57_NumExamples,60_discrepancy_obtained,60_NumExamples
0,AWP,0.6612035246957718,0,0.620349306931687,83,0.520497097663823,470,0.4366772988005799,679,0.4137911127764389,1397,0.398523576853124,1763,0.3670329342747421,2126,0.3322817288650194,2620,0.2915285384556103,3326,0.24967946781247624,4490,0.2337722953905545,5235,0.2193565081968842,5729,0.18524415202484848,6083,0.15879113484860882,6624,0.12889944645159346,7482,0.11198503603199286,8421,0.0952334564671732,9659,0.08655556322669743,10418,0.08069274994088202,11652,0.07630935382712146,12585,0.07440906971408204,12945
1,EMPIRICAL,0.6612035246957718,0,0.6215176163483832,83,0.602194218966057,470,0.4400575945922408,679,0.4242738237079566,1397,0.4131181847340932,1763,0.3930087516682843,2126,0.34773311293291564,2620,0.31874106935520186,3326,0.2753838998133741,4490,0.26547775588914985,5235,0.25493882221864217,5729,0.2142230525313749,6083,0.1781137765542157,6624,0.1688010616016232,7482,0.15943061507032574,8421,0.15566101062983054,9659,0.14656022027564772,10418,0.13945974253146892,11652,0.13059657586823462,12585,0.12439553026966366,12945
2,UNIFORM,0.6612035246957718,0,0.6212146261924759,83,0.5233144081965398,470,0.4406237273986426,679,0.4246457247171198,1397,0.4116259506298432,1763,0.3924795344095516,2126,0.3675140196734461,2620,0.317268450553974,3326,0.2746749003910674,4490,0.26911968044662,5235,0.23437246510108045,5729,0.21953692745406536,6083,0.1970660641174702,6624,0.16871122990518736,7482,0.15908392604496016,8421,0.15358689490193586,9659,0.14343526869662884,10418,0.14227958446137706,11652,0.13371200171159162,12585,0.13061731241908445,12945
3,WEIGHT,0.6612035246957718,0,0.6212299858809444,83,0.5269462753979351,470,0.4858134821767709,679,0.4303993632470704,1397,0.4179662695875924,1763,0.40236076568400375,2126,0.39523943492621016,2620,0.33496653641333096,3326,0.3073797160053172,4490,0.2808333898715509,5235,0.2771044795780865,5729,0.26453449458703604,6083,0.2597259318259085,6624,0.24935779129441274,7482,0.2410267001517161,8421,0.2146105758365828,9659,0.20260297053742635,10418,0.1965146081514127,11652,0.1662556610575775,12585,0.166208201910707,12945
4,AWP,0.6612035246957718,0,0.6205454067338848,80,0.5973510819549858,442,0.4353056667969336,690,0.4154623707886788,1213,0.3998550386735457,1610,0.3748413833099681,2074,0.33633975241598235,2365,0.2795062662413525,2950,0.2585472840314821,3463,0.2360093338529411,4933,0.2147843773850073,5687,0.18858613854886572,6052,0.1561295790081941,6385,0.13011548405577536,7221,0.10956072027181027,8755,0.10113515290066098,9353,0.09095286072441236,10367,0.08241995487192116,11149,0.07755116398628767,12366,0.07467662292182023,12835
5,EMPIRICAL,0.6612035246957718,0,0.6214866169718039,80,0.6026581741759954,442,0.4407372025633768,690,0.4265641433163669,1213,0.40740085782204816,1610,0.3945425029427127,2074,0.3566158791256301,2365,0.32067337898263004,2950,0.2805055020426826,3463,0.2615680626344719,4933,0.2369473745878885,5687,0.21688659297226653,6052,0.1897559226149106,6385,0.16752409267818316,7221,0.1552935118785324,8755,0.1531383412666072,9353,0.1471885575138966,10367,0.14263565496476024,11149,0.1373595890933976,12366,0.1292457085471195,12835
6,UNIFORM,0.6612035246957718,0,0.6212396399160888,80,0.523192989920201,442,0.44106141324297377,690,0.42625494924320506,1213,0.4118383955506146,1610,0.39085682368252106,2074,0.3693618608723547,2365,0.3191132587918044,2950,0.27996865268141874,3463,0.2671530185562069,4933,0.23874853433534585,5687,0.2202869621613481,6052,0.18523665965746203,6385,0.16796435494523082,7221,0.15547158305491102,8755,0.15449457956504842,9353,0.14824337671872626,10367,0.14073428411309405,11149,0.13431582707645318,12366,0.1310718986532307,12835
7,WEIGHT,0.6612035246957718,0,0.6215637476965324,80,0.5263305813958075,442,0.4860047180148344,690,0.4320340108332322,1213,0.4202403175030929,1610,0.4021949038057437,2074,0.3965820820550144,2365,0.33759662646159977,2950,0.31319289846784265,3463,0.2849300888004152,4933,0.275401311653511,5687,0.2665579663846901,6052,0.26243069203770186,6385,0.2512808899757602,7221,0.24207084399987736,8755,0.21668998090182784,9353,0.20316038530834088,10367,0.19927874874909635,11149,0.16758894444232486,12366,0.16505039656058132,12835
8,AWP,0.6612035246957718,0,0.6211745624708478,62,0.5987143465842314,403,0.4375715817517249,648,0.4165700038529338,1150,0.3886075876584592,1656,0.3699061029316346,2010,0.3300015641993905,2412,0.2970255066588789,3162,0.25413328588105466,4246,0.2369814427473766,5249,0.20154057181141005,6109,0.17401218644004265,6561,0.14960915613440431,6985,0.13074535032860551,7398,0.1172559442946676,8112,0.1014621340486116,9467,0.09223298988853368,10415,0.08434592953210189,10898,0.07749082734533445,12401,0.07540181364902943,12702
9,EMPIRICAL,0.6612035246957718,0,0.6213871836662644,62,0.6031746794034767,403,0.4834119428861112,648,0.4167896983251015,1150,0.4128749091407666,1656,0.3943478859897849,2010,0.3476159018421053,2412,0.3171349960980406,3162,0.27904691820179445,4246,0.2656001084220971,5249,0.23069743216093205,6109,0.2063039356260669,6561,0.19036441436057605,6985,0.16909086022489814,7398,0.16307359711043476,8112,0.15492221518686874,9467,0.14654155728074608,10415,0.1439423534828313,10898,0.13356995673513236,12401,0.12980300856846472,12702
