,Algtype,2_discrepancy_obtained,2_NumExamples,20_discrepancy_obtained,20_NumExamples,40_discrepancy_obtained,40_NumExamples,60_discrepancy_obtained,60_NumExamples,80_discrepancy_obtained,80_NumExamples,100_discrepancy_obtained,100_NumExamples,120_discrepancy_obtained,120_NumExamples,140_discrepancy_obtained,140_NumExamples,160_discrepancy_obtained,160_NumExamples,180_discrepancy_obtained,180_NumExamples,200_discrepancy_obtained,200_NumExamples,220_discrepancy_obtained,220_NumExamples,240_discrepancy_obtained,240_NumExamples,260_discrepancy_obtained,260_NumExamples,280_discrepancy_obtained,280_NumExamples,300_discrepancy_obtained,300_NumExamples,320_discrepancy_obtained,320_NumExamples,340_discrepancy_obtained,340_NumExamples,360_discrepancy_obtained,360_NumExamples,380_discrepancy_obtained,380_NumExamples,400_discrepancy_obtained,400_NumExamples
0,AWP,0.5626410355610872,0,0.5009907963414867,2333,0.4470535655695341,4976,0.3849646281289991,8069,0.35124855576967284,9738,0.3089614359970697,11804,0.2838348522758884,13015,0.2480107350220629,14923,0.2244330299543944,16202,0.1989586861800836,17565,0.1801350360146317,18578,0.16161621312752553,19509,0.14700642030926964,20319,0.13144007972204366,21086,0.11883053973101945,21850,0.10284286357892718,22782,0.09397298434507027,23320,0.08831627223464196,23605,0.0788872337668716,24176,0.07343253636998266,24510,0.06473973788476463,25075
1,EMPIRICAL,0.5626410355610872,0,0.5026801046392435,2333,0.4537759507431398,4976,0.3940785612834538,8069,0.362458493757588,9738,0.32056167720675954,11804,0.2953090445716245,13015,0.25875366308815195,14923,0.2340690649083925,16202,0.2096652178199223,17565,0.18897051459363468,18578,0.17477939673522452,19509,0.16162806600965615,20319,0.14474538544200882,21086,0.12862577109774329,21850,0.11690529146410575,22782,0.10645929536180083,23320,0.0994212681954885,23605,0.08888104677064093,24176,0.08573433918454436,24510,0.07654205891633976,25075
2,UNIFORM,0.5626410355610872,0,0.5039193507463132,2333,0.4532409875201874,4976,0.39352877568372335,8069,0.35993794646161564,9738,0.3223269905709609,11804,0.294852972174523,13015,0.25766030500847864,14923,0.23085933111787915,16202,0.2079818586764942,17565,0.19108541653357408,18578,0.1742395185853712,19509,0.1593745596440192,20319,0.14778688426558692,21086,0.1329592933142772,21850,0.1187407079676941,22782,0.10780766086896376,23320,0.10069309567578873,23605,0.09341136790657052,24176,0.08561805325917125,24510,0.07282678064769005,25075
3,WEIGHT,0.5626410355610872,0,0.5041144594364174,2333,0.4516391627264159,4976,0.3940488123860916,8069,0.3600339237816251,9738,0.3163391950587406,11804,0.2953928658549095,13015,0.2580342610553102,14923,0.2328312957461445,16202,0.2098787669824098,17565,0.19172709438994165,18578,0.17608042292225415,19509,0.1599145369351692,20319,0.15002190657682013,21086,0.13108572129628304,21850,0.11599025065279975,22782,0.10792326838941516,23320,0.10390335432794966,23605,0.09043277873459386,24176,0.08264917838133172,24510,0.07518217948103059,25075
4,AWP,0.5626410355610872,0,0.5040043478743439,2364,0.4543328487327358,4812,0.39824930412377657,7495,0.35442539973129744,9673,0.3160835522087217,11654,0.2868358727327901,13097,0.25364094845284635,14816,0.2286816290105661,16132,0.2061436306426797,17336,0.18699999793457786,18300,0.16777035133456725,19361,0.1529728641703014,20163,0.13316232910311449,21179,0.11519151190454358,22183,0.10280405695491997,22869,0.09520650304012684,23321,0.0865839654401825,23841,0.08045205596209794,24181,0.07340397220896154,24570,0.06817918582190087,24872
5,EMPIRICAL,0.5626410355610872,0,0.5022269408709439,2364,0.4556592464865522,4812,0.4017574975223073,7495,0.3636017591078171,9673,0.3235086708402251,11654,0.292503032646343,13097,0.264615162472542,14816,0.2318609123758667,16132,0.2123906841374967,17336,0.1935708588688906,18300,0.17662251477752636,19361,0.16159500135977706,20163,0.14244213274671455,21179,0.1262597010367564,22183,0.11275985335087815,22869,0.10714666144857588,23321,0.09435590603729298,23841,0.08970567089043854,24181,0.08389032023564688,24570,0.07962794330099737,24872
6,UNIFORM,0.5626410355610872,0,0.5029648138140356,2364,0.4584725599635202,4812,0.4042238108975109,7495,0.3633913582252623,9673,0.3258484895608926,11654,0.2964641349697895,13097,0.26197626955549164,14816,0.2311645707527066,16132,0.2094349168660974,17336,0.19903751677375567,18300,0.17793873498572196,19361,0.16379796428103716,20163,0.14417342905050165,21179,0.13049079087029364,22183,0.11567020016908933,22869,0.10734896480371232,23321,0.09421314906525924,23841,0.09029851742994216,24181,0.08670746458255432,24570,0.08059145669288767,24872
7,WEIGHT,0.5626410355610872,0,0.5033383371818282,2364,0.4550277727809247,4812,0.40126044150181,7495,0.3651511407223771,9673,0.3229504534000928,11654,0.29338095571502537,13097,0.2595193454963825,14816,0.2357009566783021,16132,0.2104400937476981,17336,0.1943139487414966,18300,0.17927515105664846,19361,0.16377015651092114,20163,0.14228631630068025,21179,0.12744517486904833,22183,0.11746127014473548,22869,0.10572603482962084,23321,0.09724582856176184,23841,0.09279093502132947,24181,0.08275398739688722,24570,0.07890280883289377,24872
8,AWP,0.5626410355610872,0,0.5011304305631594,2384,0.4410087435612523,5253,0.3902300418456896,7878,0.35688969996377456,9562,0.3117398184073146,11824,0.28336059808327146,13261,0.2508349116001242,14949,0.22262364301881896,16371,0.1992170735741617,17612,0.17382130077796995,18892,0.15923539650822485,19684,0.1480013019504924,20276,0.1303536499221497,21234,0.11467235853161788,22160,0.10423142663888796,22751,0.09148575679624588,23452,0.08418912622650841,23903,0.0771204882895608,24355,0.06940872318035472,24855,0.05941543385147779,25344
9,EMPIRICAL,0.5626410355610872,0,0.5014370467929666,2384,0.44892953164657984,5253,0.4014130572278765,7878,0.3657191420749196,9562,0.3207652893883379,11824,0.28893753158163665,13261,0.2583677874072697,14949,0.2319255625907753,16371,0.207525733684321,17612,0.18640939155744568,18892,0.17021737103635484,19684,0.1619437971365664,20276,0.1442744727209957,21234,0.12605985120031551,22160,0.11892555334897925,22751,0.10492236440308976,23452,0.0973553879864549,23903,0.08863438440976368,24355,0.07978436371584466,24855,0.07092210893668664,25344
10,UNIFORM,0.5626410355610872,0,0.5029362903301939,2384,0.4481506572634207,5253,0.3962608604506642,7878,0.3652943588393338,9562,0.3115767472647256,11824,0.2914052896619466,13261,0.25854636694805344,14949,0.2344495545505893,16371,0.20642654465405244,17612,0.18413777486099026,18892,0.17027720691097642,19684,0.15944935300990085,20276,0.14194559034419812,21234,0.13055249087877094,22160,0.1177595667401719,22751,0.10661200396968012,23452,0.09675951062204932,23903,0.08788092034944811,24355,0.08123101836503928,24855,0.07110208152233875,25344
11,WEIGHT,0.5626410355610872,0,0.5014333432066232,2384,0.4439647910942164,5253,0.3956005690005204,7878,0.3647355575192589,9562,0.318276155425841,11824,0.2902885788602235,13261,0.2589515613413928,14949,0.2325232499973071,16371,0.2126203676203845,17612,0.18740088568387536,18892,0.17098590881691675,19684,0.16101451032066053,20276,0.1427454444728974,21234,0.1258492816413479,22160,0.11590669431343552,22751,0.1058004264888998,23452,0.09670858971308566,23903,0.08557386385730194,24355,0.07950689641593127,24855,0.07282304926095452,25344
12,AWP,0.5626410355610872,0,0.5034849847587848,2288,0.4517501554755539,4908,0.3958491997890573,7712,0.3560599593460155,9629,0.3182306197110077,11596,0.28321801976667915,13271,0.25611907628982616,14658,0.2285864835694537,16075,0.20671065304620226,17327,0.18689207610753109,18381,0.16657505522320176,19463,0.15243275625324948,20207,0.135684786578084,21084,0.11929169846108413,22026,0.1047348504791736,22848,0.09483109574988532,23409,0.08751840660800943,23837,0.0833327493891766,24050,0.07501830033283056,24579,0.06661553847929637,25109
13,EMPIRICAL,0.5626410355610872,0,0.5037621903414428,2288,0.4510771201747205,4908,0.40124238304783294,7712,0.3654113250755856,9629,0.32536132682940705,11596,0.2891072760578057,13271,0.26389336492753,14658,0.2380238241239797,16075,0.2149774965498183,17327,0.19231187081427228,18381,0.17492643303388625,19463,0.16403723542515314,20207,0.1461301693121483,21084,0.1309833018264823,22026,0.11171954204592184,22848,0.10530898330691454,23409,0.0953850293944349,23837,0.0962269227914281,24050,0.08538502272678825,24579,0.07583700432758503,25109
14,UNIFORM,0.5626410355610872,0,0.5035931326929846,2288,0.4561773468872314,4908,0.3997478638409127,7712,0.3686481294343471,9629,0.3200955762979162,11596,0.28835141655443075,13271,0.2644751049844388,14658,0.23626757403280024,16075,0.21575149082539488,17327,0.1919908829038436,18381,0.1770093155005434,19463,0.16523345134412648,20207,0.14514322889753745,21084,0.1327754631919796,22026,0.11591193201739622,22848,0.10346137831926408,23409,0.09786428874177902,23837,0.09200116934725913,24050,0.0829318591048415,24579,0.07874706733373855,25109
15,WEIGHT,0.5626410355610872,0,0.5036451426844988,2288,0.4532597897304238,4908,0.39680229098271735,7712,0.3606428355183288,9629,0.3173171469912721,11596,0.2914418132510665,13271,0.2666374935767623,14658,0.2341821181475117,16075,0.2151295961488317,17327,0.19338540305534607,18381,0.1791499376800215,19463,0.16347382218742795,20207,0.1516476280673338,21084,0.129588425240286,22026,0.11481203983290958,22848,0.1046834460138202,23409,0.09664669805568853,23837,0.0948649487917854,24050,0.08457318250501382,24579,0.07656565967666053,25109
16,AWP,0.5626410355610872,0,0.5027795811776131,2315,0.4430309252260367,5148,0.390610659032939,7885,0.34905349416057424,9861,0.3085350304398232,11900,0.2775510495887472,13373,0.2479234645117624,14816,0.21797749846374592,16408,0.19414096387823754,17710,0.17487569155671628,18772,0.16016378896644706,19575,0.14571895187286052,20363,0.1305307565903081,21264,0.11467951742537905,22067,0.09979844661415918,22957,0.09132600045613697,23500,0.08158821714493879,23984,0.07417265934450573,24379,0.06922132895504722,24652,0.06297670444823701,24994
17,EMPIRICAL,0.5626410355610872,0,0.5043417652844729,2315,0.4494281383113618,5148,0.3978535038007061,7885,0.35705184591667155,9861,0.3225930275368412,11900,0.2920730164538915,13373,0.25731440447624426,14816,0.2295859536649749,16408,0.2093137471967649,17710,0.1884922970354918,18772,0.1754529356332623,19575,0.16033044780127012,20363,0.1448246269621957,21264,0.13035543182949086,22067,0.11411072650023865,22957,0.10411002849208513,23500,0.09371444245792546,23984,0.08982248439775446,24379,0.08425830777540882,24652,0.07769098513157796,24994
18,UNIFORM,0.5626410355610872,0,0.503791163199122,2315,0.4513294580791509,5148,0.3963176541173012,7885,0.3596087548818151,9861,0.31747930280586284,11900,0.286106451684471,13373,0.25833859913125673,14816,0.2339470223966423,16408,0.2081777800220031,17710,0.18452672638948908,18772,0.1746938901210104,19575,0.15888810716702262,20363,0.14603318823236006,21264,0.12986995813137062,22067,0.1114033424546455,22957,0.10645250130205076,23500,0.09386847340031884,23984,0.08603349578574293,24379,0.08321184227212583,24652,0.0778530881463394,24994
