,Algtype,2_discrepancy_obtained,2_NumExamples,20_discrepancy_obtained,20_NumExamples,40_discrepancy_obtained,40_NumExamples,60_discrepancy_obtained,60_NumExamples,80_discrepancy_obtained,80_NumExamples,100_discrepancy_obtained,100_NumExamples,120_discrepancy_obtained,120_NumExamples,140_discrepancy_obtained,140_NumExamples,160_discrepancy_obtained,160_NumExamples,180_discrepancy_obtained,180_NumExamples,200_discrepancy_obtained,200_NumExamples,220_discrepancy_obtained,220_NumExamples,240_discrepancy_obtained,240_NumExamples,260_discrepancy_obtained,260_NumExamples,280_discrepancy_obtained,280_NumExamples,300_discrepancy_obtained,300_NumExamples,320_discrepancy_obtained,320_NumExamples,340_discrepancy_obtained,340_NumExamples,360_discrepancy_obtained,360_NumExamples,380_discrepancy_obtained,380_NumExamples,400_discrepancy_obtained,400_NumExamples
0,AWP,0.7063256420862808,0,0.5644147174130747,2083,0.4860494180297618,4677,0.4350558591186071,6819,0.38804593236046936,8825,0.3375662275654979,10991,0.2983838050244983,12805,0.26272955377676044,14669,0.2328700861838351,16322,0.2071588266350244,17852,0.18831871484520185,18972,0.1663483386264201,20312,0.15242875231800304,21266,0.1434741245714307,21999,0.1293976087391021,23100,0.11987825461027178,23786,0.1081246876013129,24753,0.101492002603112,25433,0.09403379614431198,26034,0.08928206211427217,26503,0.08368251520074835,27023
1,EMPIRICAL,0.7063256420862808,0,0.5814220176461282,2083,0.5251872190610886,4677,0.4810627273348496,6819,0.4529168547245991,8825,0.4160843128971718,10991,0.3897490175973349,12805,0.3668545191800957,14669,0.3474993522265824,16322,0.33385370711318746,17852,0.31385858325743604,18972,0.2992769081578536,20312,0.29001868434536004,21266,0.2806140818855015,21999,0.2720697049771949,23100,0.2612828739433169,23786,0.25498522534857604,24753,0.24515575574301,25433,0.2424654324376468,26034,0.23099726926248546,26503,0.2238127794378198,27023
2,UNIFORM,0.7063256420862808,0,0.5809755120649229,2083,0.5226373462742595,4677,0.4867325952298407,6819,0.4449923324029617,8825,0.4197194408880133,10991,0.3900286806860687,12805,0.3717407753864464,14669,0.3485040882433085,16322,0.33314787184231204,17852,0.3175445544977336,18972,0.2998686194216871,20312,0.29246852454235106,21266,0.2811452297720651,21999,0.27086641150675306,23100,0.2636985443327993,23786,0.2548046956005167,24753,0.24299491068247825,25433,0.2377830643182939,26034,0.23006955181709665,26503,0.2268618083377908,27023
3,WEIGHT,0.7063256420862808,0,0.5780892240980698,2083,0.5258527000655975,4677,0.4799982592591438,6819,0.4568789456274508,8825,0.4219670269626093,10991,0.3932289918298055,12805,0.3700781658424612,14669,0.3506853486407606,16322,0.3313494300456614,17852,0.3209681831751405,18972,0.3057525963551753,20312,0.29656760029580354,21266,0.28157151742285164,21999,0.2701060919678437,23100,0.2633480486206091,23786,0.25543497390197195,24753,0.2437021897608173,25433,0.23947527572160354,26034,0.23442298794151964,26503,0.2305488875729089,27023
4,AWP,0.7063256420862808,0,0.5638472416484342,2096,0.4828764819262477,4871,0.4325709726981314,6987,0.3833835318386196,9035,0.33409681645309697,11160,0.29579872324744216,13047,0.2692357092390845,14429,0.23551791833793545,16266,0.21038761912783066,17727,0.1878445325168752,19021,0.1674752097871303,20295,0.15375047818397675,21303,0.14288439911300954,22081,0.1276464414891954,23183,0.1210589167793856,23652,0.10878500307106327,24705,0.09912039651576114,25446,0.0911042819965662,26255,0.08441043150772809,26907,0.079624020729884,27392
5,EMPIRICAL,0.7063256420862808,0,0.5785896516037942,2096,0.5202299870507738,4871,0.481166187241779,6987,0.44876290166848265,9035,0.415639031568152,11160,0.3903837040411294,13047,0.3684572699391712,14429,0.34909046368728736,16266,0.3329991286502226,17727,0.3135248649149257,19021,0.300421286568372,20295,0.2887333046557732,21303,0.28212290838377024,22081,0.2715847430989405,23183,0.2635200208874408,23652,0.2505937256641605,24705,0.2430074545079568,25446,0.2334530055124414,26255,0.2296429527503978,26907,0.22002678934954595,27392
6,UNIFORM,0.7063256420862808,0,0.5807511622958788,2096,0.5188329599228518,4871,0.4844126380331118,6987,0.4495083006767167,9035,0.4155971449513916,11160,0.3860485887794823,13047,0.3727042623500271,14429,0.3464147177375645,16266,0.33170677179402924,17727,0.3165054079801635,19021,0.3043554078721235,20295,0.29360349223359505,21303,0.2805386367633239,22081,0.2713778398278343,23183,0.2686272994993386,23652,0.2572024211187921,24705,0.24543796331995224,25446,0.2359948410861293,26255,0.2279916239553144,26907,0.21929066452835946,27392
7,WEIGHT,0.7063256420862808,0,0.5768757823296832,2096,0.5219998670012888,4871,0.4823509684095008,6987,0.4507674480130702,9035,0.4226910368608941,11160,0.39288436128760656,13047,0.37394012072153054,14429,0.3516900498704136,16266,0.33190410637402434,17727,0.32127083313689353,19021,0.3028101994828165,20295,0.29473244704587515,21303,0.2799092704772846,22081,0.26985468326668305,23183,0.2604339738736294,23652,0.2568541347025812,24705,0.2487814387228327,25446,0.2375170921502507,26255,0.22791961474744324,26907,0.22601877711336785,27392
8,AWP,0.7063256420862808,0,0.5657122250808438,2025,0.4841154627623792,4800,0.4321615135318349,7018,0.3843319989078836,9029,0.3353203885851959,11086,0.29429808835000404,12953,0.2656684424134296,14445,0.2310795849680983,16327,0.212523807468174,17295,0.1874188032111704,18758,0.16567497024246014,20172,0.1531432926810432,21087,0.13667500517425984,22346,0.1268816904635542,23166,0.1177783289304292,23811,0.10916143814422298,24596,0.1023223522343712,25220,0.09533512418995048,25954,0.08992063394638096,26527,0.08402223534882577,27055
9,EMPIRICAL,0.7063256420862808,0,0.5787058350703441,2025,0.5225344612401916,4800,0.48381785296919105,7018,0.44845579958856985,9029,0.4156490758537178,11086,0.3930858510313228,12953,0.3679694295585568,14445,0.34526232682507074,16327,0.3363757939248844,17295,0.3181205429107091,18758,0.30105569078409744,20172,0.2920657489698636,21087,0.277862736528854,22346,0.2710683338871676,23166,0.2629331539365857,23811,0.2560682754289518,24596,0.24648229942604616,25220,0.23907879731729506,25954,0.232853936573016,26527,0.2253422901067781,27055
